DESC	FID	SAMPLETYPE	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	simfam1224	Brain	166.739	101.607	117.239	28.6583	20.8424	80.7643	2.6053	161.529	52.106	15.6318	143.292	143.292
L10	simfam1225	Brain	125.062	109.429	49.5037	57.32	39.0818	70.3473	226.675	169.355	18.2382	135.484	33.8709	62.5309
L10	simfam1226	Brain	200.609	184.977	158.924	179.767	198.004	130.266	36.4744	283.979	148.503	302.216	195.398	161.529
L10	simfam1227	Brain	7.8159	23.4477	106.817	0	31.2636	23.4477	7.8159	46.8954	13.0265	18.2371	93.7908	112.028
L10	simfam1228	Brain	169.345	203.214	114.633	156.318	148.502	114.633	78.1591	36.4742	91.1856	52.106	52.106	88.5803
L10	simfam1229	Brain	203.217	221.454	211.033	257.929	260.534	182.374	145.899	145.899	161.531	190.19	101.608	36.4748
L10	simfam1230	Brain	7.81625	33.8704	0	2.60542	13.0271	15.6325	119.849	80.7679	28.6596	20.8433	109.427	46.8975
L10	simfam1231	Brain	80.7646	75.554	109.423	44.2903	72.9487	67.7381	18.2372	0	130.266	65.1328	18.2372	15.6319
L10	simfam1232	Brain	54.7115	83.37	91.1859	49.5009	31.2637	13.0266	70.3434	104.212	114.634	46.8956	78.1593	91.1859
L10	simfam1233	Brain	88.5802	93.7908	44.2901	23.4477	70.3431	112.028	93.7908	85.9749	20.8424	148.502	13.0265	85.9749
L10	simfam1234	Brain	109.424	49.5011	26.0532	28.6585	49.5011	23.4479	166.741	88.581	33.8692	198.004	23.4479	20.8426
L10	simfam1235	Brain	44.292	52.1083	109.427	104.217	138.087	2.60541	78.1624	15.6325	67.7408	216.249	39.0812	156.325
L10	simfam1236	Brain	41.6862	7.81617	65.1347	52.1078	36.4755	33.8701	10.4216	252.723	31.2647	26.0539	18.2377	23.4485
L10	simfam1237	Brain	46.9012	39.0844	49.5069	20.845	59.9294	59.9294	96.4081	13.0281	169.366	75.5631	78.1687	2.60562
L10	simfam1238	Brain	138.081	211.03	171.95	242.293	226.661	237.083	164.134	44.2901	320.452	67.7379	72.9485	52.1061
L10	simfam1239	Brain	72.9488	135.476	88.5807	132.871	65.1329	2.60531	158.924	52.1063	67.7382	49.501	101.607	49.501
L10	simfam1240	Brain	153.739	151.133	75.5667	85.9897	138.105	46.9035	41.692	39.0862	23.4517	13.0287	20.846	104.23
L10	simfam1241	Brain	23.4498	33.8719	26.0553	18.2387	13.0276	18.2387	31.2663	70.3493	44.294	91.1935	122.46	93.799
L10	simfam1242	Brain	13.0278	5.2111	67.7443	23.45	2.60555	26.0555	119.855	109.433	78.1665	80.7721	153.727	203.233
L10	simfam1243	Brain	93.7917	138.082	138.082	148.503	151.109	158.925	101.608	31.2639	148.503	15.6319	205.821	177.162
L10	simfam1244	Brain	0	5.21064	52.1064	26.0532	33.8692	23.4479	31.2638	44.2904	57.317	187.583	5.21064	148.503
L10	simfam1245	Brain	39.0881	49.5116	109.447	72.9645	44.2999	114.658	20.847	164.17	36.4822	156.352	46.9057	130.294
L10	simfam1246	Brain	226.662	250.109	260.531	257.925	260.531	237.083	190.187	226.662	244.899	135.476	101.607	140.686
L10	simfam1247	Brain	135.476	88.5801	96.396	52.106	41.6848	161.528	153.713	88.5801	104.212	5.2106	39.0795	20.8424
L10	simfam1248	Brain	23.458	26.0645	83.4063	117.29	143.355	46.916	41.7031	2.60645	93.8321	20.8516	104.258	138.142
L10	simfam1249	Brain	182.371	164.134	83.3695	151.107	198.003	179.766	169.344	80.7642	117.238	114.633	57.3166	36.4742
L10	simfam1250	Brain	52.1086	26.0543	33.8706	41.6869	0	5.21086	75.5574	31.2652	96.4009	7.81629	122.455	72.952
L10	simfam1251	Brain	31.264	28.6586	5.21066	72.9493	85.9759	57.3173	23.448	72.9493	44.2906	15.632	132.872	138.083
L10	simfam1252	Brain	226.666	234.482	237.087	276.168	268.352	273.562	83.3714	158.927	237.087	229.271	179.77	182.375
L10	simfam1253	Brain	135.516	174.607	148.546	208.486	135.516	83.3945	127.698	13.0304	78.1823	41.6972	65.1519	7.81823
L10	simfam1254	Brain	13.0267	2.60534	10.4214	112.03	57.3175	23.4481	0	2.60534	7.81603	122.451	18.2374	88.5816
L10	simfam1255	Brain	70.3564	99.0201	93.8085	99.0201	99.0201	145.924	169.377	164.165	109.443	101.626	5.21158	70.3564
L10	simfam1256	Brain	75.5536	104.212	145.897	96.396	96.396	166.739	52.1059	117.238	67.7377	203.213	59.9218	15.6318
L10	simfam1257	Brain	67.7433	67.7433	28.6606	135.487	117.248	10.422	46.8992	148.514	10.422	49.5047	39.0827	26.0551
L10	simfam1258	Brain	83.3706	140.688	166.741	119.845	135.477	140.688	158.925	145.899	166.741	78.16	93.792	286.587
L10	simfam1259	Brain	88.5812	62.5279	59.9226	164.136	78.1599	62.5279	41.6853	41.6853	70.3439	41.6853	99.0025	65.1332
L10	simfam1260	Brain	52.106	78.159	57.3166	117.238	166.739	10.4212	161.529	143.291	41.6848	278.767	83.3696	130.265
L10	simfam1261	Brain	122.463	83.3789	91.1956	158.941	198.025	138.096	20.8447	44.295	257.953	0	132.885	75.5621
L10	simfam1262	Brain	10.4214	5.21072	28.6589	70.3447	85.9768	39.0804	119.846	83.3714	65.1339	166.743	91.1875	158.927
L10	simfam1263	Brain	88.5803	117.239	101.607	99.0015	65.1326	44.2901	130.265	52.1061	83.3697	78.1591	91.1856	15.6318
L10	simfam1264	Brain	20.8432	7.81618	20.8432	62.5295	62.5295	46.8971	44.2917	7.81618	7.81618	190.194	122.454	117.243
L10	simfam1265	Brain	125.058	96.3991	138.085	88.583	49.5023	80.7668	91.1884	96.3991	20.8431	135.48	36.4753	0
L10	simfam1266	Brain	62.5274	39.0796	101.607	20.8425	23.4478	49.5009	26.0531	226.662	57.3168	114.634	49.5009	104.212
L10	simfam1267	Brain	104.219	44.2932	72.9535	28.6603	44.2932	158.934	304.841	145.907	127.669	101.614	5.21096	114.641
L10	simfam1268	Brain	104.223	54.7173	28.6615	20.8447	75.562	96.4067	10.4223	101.618	83.3788	46.9006	62.5341	135.491
L10	simfam1269	Brain	88.5863	39.0822	70.3479	33.8712	88.5863	75.5589	231.888	125.063	2.60548	104.219	192.805	99.0082
L10	simfam1270	Brain	20.8437	36.4764	31.2655	0	15.6328	57.3201	211.042	78.1638	5.21092	2.60546	164.144	122.457
L10	simfam1271	Brain	5.21079	13.027	44.2917	99.0051	91.1889	65.1349	20.8432	145.902	59.9241	203.221	57.3187	143.297
L10	simfam1272	Brain	132.871	85.9753	117.239	101.607	85.9753	174.556	114.634	36.4744	104.212	65.1328	151.108	177.161
L10	simfam1273	Brain	85.9749	99.0013	91.1855	169.344	130.265	96.396	78.159	57.3166	83.3696	101.607	75.5537	127.66
L10	simfam1274	Brain	28.6585	67.7382	18.2372	88.5807	78.1595	99.002	39.0797	26.0532	20.8425	96.3967	10.4213	117.239
L10	simfam1275	Brain	158.923	148.502	122.449	83.3696	140.686	114.633	0	208.424	28.6583	62.5272	65.1325	49.5007
L10	simfam1276	Brain	148.505	148.505	132.873	67.7392	59.9232	138.084	151.111	52.1071	109.425	57.3178	151.111	130.268
L10	simfam1277	Brain	0	52.1062	52.1062	31.2637	23.4478	0	28.6584	54.7115	138.082	83.37	143.292	85.9753
L10	simfam1278	Brain	5.21082	10.4216	78.1623	20.8433	62.5299	10.4216	75.5569	101.611	83.3731	13.0271	101.611	117.243
L10	simfam1279	Brain	57.3171	83.3703	41.6851	33.8692	44.2905	2.60532	85.9756	46.8958	99.0022	23.4479	75.5543	114.634
L10	simfam1280	Brain	70.3464	101.611	75.5572	109.428	93.7952	104.217	109.428	177.169	177.169	169.352	83.3735	57.3193
L10	simfam1281	Brain	67.7379	114.633	106.818	59.922	83.3698	59.922	13.0265	18.2371	96.3963	80.7645	104.212	23.4477
L10	simfam1282	Brain	28.6596	5.21083	41.6866	26.0541	70.3462	99.0057	0	213.644	117.244	130.271	41.6866	39.0812
L10	simfam1283	Brain	23.4478	31.2637	44.2903	39.0797	5.21062	33.869	18.2372	20.8425	177.161	23.4478	151.108	114.634
L10	simfam1284	Brain	166.739	148.502	177.16	187.581	229.266	164.134	145.897	5.21059	130.265	13.0265	122.449	96.396
L10	simfam1285	Brain	15.6322	15.6322	10.4214	109.425	106.82	49.5018	57.3179	96.3983	18.2375	78.1608	151.111	158.927
L10	simfam1286	Brain	91.1942	52.111	99.0109	130.277	106.828	109.433	153.727	93.7998	39.0832	7.81665	72.9554	80.772
L10	simfam1287	Brain	15.6337	7.81687	26.0562	36.4787	33.8731	26.0562	33.8731	54.7181	57.3237	26.0562	132.887	46.9012
L10	simfam1288	Brain	20.8428	78.1603	13.0267	23.4481	23.4481	93.7924	78.1603	0	39.0802	49.5016	138.083	52.1069
L10	simfam1289	Brain	132.87	122.449	104.212	70.343	49.5006	200.608	101.607	106.817	112.028	312.636	52.1059	23.4477
L10	simfam1290	Brain	72.9507	106.821	78.1615	33.87	15.6323	46.8969	130.269	46.8969	106.821	218.852	140.691	179.771
L10	simfam1291	Brain	156.328	145.906	39.082	80.7695	28.6601	96.4023	57.3203	70.3476	85.9804	143.301	192.805	31.2656
L10	simfam1292	Brain	75.5566	91.1889	49.5026	96.3997	101.611	70.3458	85.9782	161.535	104.216	78.162	13.027	104.216
L10	simfam1293	Brain	28.6583	44.2901	106.817	26.053	78.1589	83.3695	23.4477	151.107	2.6053	127.66	2.6053	44.2901
L10	simfam1294	Brain	46.897	46.897	96.3993	62.5293	65.1347	36.4754	83.3724	20.8431	18.2377	187.588	39.0808	52.1077
L10	simfam1295	Brain	41.6852	20.8426	26.0533	2.60533	15.632	23.4479	67.7385	65.1331	0	104.213	52.1065	184.978
L10	simfam1296	Brain	20.8424	70.343	62.5271	156.318	125.054	26.053	23.4477	91.1854	0	75.5536	10.4212	91.1854
L10	simfam1297	Brain	10.4222	15.6333	33.8722	0	54.7166	18.2389	119.855	96.4054	75.561	0	31.2666	80.7721
L10	simfam1298	Brain	166.74	135.476	88.5807	174.556	198.004	114.634	117.239	13.0266	10.4213	59.9223	15.6319	33.8691
L10	simfam1299	Brain	10.4219	18.2383	44.293	36.4766	15.6328	36.4766	117.246	28.6602	28.6602	91.1916	208.438	125.063
L10	simfam1300	Brain	52.1107	41.6885	20.8443	109.432	114.643	28.6609	33.8719	59.9273	23.4498	10.4221	96.4047	57.3217
L10	simfam1301	Brain	13.0268	36.475	26.0536	46.8965	26.0536	106.82	164.138	67.7394	54.7126	15.6322	0	67.7394
L10	simfam1302	Brain	132.873	198.007	101.609	161.532	101.609	130.268	59.9233	31.2643	5.21072	109.425	130.268	49.5019
L10	simfam1303	Brain	52.1063	49.501	59.9222	15.6319	0	33.8691	127.66	117.239	13.0266	2.60531	75.5541	18.2372
L10	simfam1304	Brain	192.796	158.926	106.819	93.7924	93.7924	237.086	224.06	83.371	88.5817	91.1871	28.6588	52.1069
L10	simfam1305	Brain	44.2906	57.3173	104.213	59.9226	65.1333	85.9759	114.635	36.4746	83.3706	78.1599	127.661	143.293
L10	simfam1306	Brain	52.1061	59.922	57.3167	57.3167	7.81591	80.7644	0	96.3962	106.817	18.2371	59.922	278.767
L10	simfam1307	Brain	52.1063	26.0531	54.7116	7.81594	31.2638	85.9754	179.767	80.7647	177.161	307.427	174.556	15.6319
L10	simfam1308	Brain	44.2904	114.634	54.7116	13.0266	18.2372	2.60531	93.7913	26.0531	125.055	49.501	83.3701	39.0797
L10	simfam1309	Brain	171.961	200.622	224.071	156.328	205.832	184.989	20.8438	49.504	187.594	125.063	80.7697	57.3204
L10	simfam1310	Brain	0	36.4747	7.81601	10.4213	15.632	18.2374	112.029	112.029	5.21067	85.9761	7.81601	57.3174
L10	simfam1311	Brain	125.068	135.491	135.491	114.646	122.463	49.5062	117.251	36.4782	26.0559	62.5341	72.9564	13.0279
L10	simfam1312	Brain	109.423	72.9488	119.845	106.818	119.845	122.45	72.9488	72.9488	112.029	54.7116	242.294	57.3169
L10	simfam1313	Brain	158.928	156.322	88.5827	28.6591	13.0269	117.242	158.928	36.4752	93.7934	0	127.663	179.771
L10	simfam1314	Brain	99.0013	91.1854	75.5536	112.028	88.5801	26.053	148.502	148.502	62.5271	224.056	65.1324	106.817
L10	simfam1315	Brain	72.9489	33.8691	54.7116	72.9489	83.3701	44.2904	20.8425	36.4744	28.6585	91.1861	0	226.663
L10	simfam1316	Brain	99.0139	78.1689	104.225	132.887	83.3801	117.253	7.81689	57.3239	67.7464	226.69	85.9858	143.31
L10	simfam1317	Brain	39.0813	70.3463	62.53	31.265	23.4488	91.1896	28.6596	211.039	49.5029	125.06	96.4005	109.428
L10	simfam1318	Brain	13.0273	23.4491	23.4491	36.4764	26.0546	67.742	10.4218	85.9802	15.6328	130.273	106.824	10.4218
L10	simfam1319	Brain	109.424	75.5546	114.635	114.635	114.635	161.53	65.1333	164.136	164.136	26.0533	39.08	96.3972
L10	simfam1320	Brain	23.4481	13.0267	67.739	26.0535	26.0535	44.2909	104.214	2.60535	26.0535	59.9229	20.8428	109.424
L10	simfam1321	Brain	33.8695	5.2107	5.2107	2.60535	33.8695	46.8963	0	44.2909	18.2374	65.1337	132.873	179.769
L10	simfam1322	Brain	0	15.6341	33.8738	33.8738	18.2397	10.4227	336.132	166.763	166.763	5.21135	57.3249	158.946
L10	simfam1323	Brain	125.061	179.775	145.904	187.591	195.407	130.271	177.169	91.19	184.986	20.8434	5.21086	18.238
L10	simfam1324	Brain	18.2379	5.21082	5.21082	46.8974	65.1352	28.6595	67.7407	127.665	5.21082	138.087	106.822	244.909
L10	simfam1325	Brain	114.634	80.765	96.3969	5.21064	44.2905	59.9224	93.7916	83.3703	23.4479	99.0022	93.7916	85.9756
L10	simfam1326	Brain	135.485	179.778	83.3752	158.934	140.696	109.43	7.81643	140.696	166.75	112.035	72.9533	18.2383
L10	simfam1327	Brain	36.4761	39.0815	44.2924	96.401	122.455	148.51	148.51	10.4217	13.0272	109.428	117.245	198.013
L10	simfam1328	Brain	5.21089	5.21089	7.81633	67.7416	54.7143	2.60544	39.0817	54.7143	2.60544	184.987	23.449	41.6871
L10	simfam1329	Brain	0	2.60532	70.3435	13.0266	41.685	0	65.1329	46.8957	78.1595	0	138.082	145.898
L10	simfam1330	Brain	205.837	177.176	132.882	65.1383	49.5051	130.277	104.221	80.7716	20.8443	99.0103	119.855	36.4775
L10	simfam1331	Brain	44.2927	44.2927	7.81636	78.1636	109.429	59.9254	41.6872	187.593	88.5854	83.3745	106.824	41.6872
L10	simfam1332	Brain	20.8455	33.874	104.228	153.736	182.398	138.102	80.7764	36.4797	213.667	127.679	91.1991	52.1138
L10	simfam1333	Brain	218.847	203.215	177.162	158.925	148.503	242.295	85.9756	28.6585	132.871	127.661	39.0798	57.317
L10	simfam1334	Brain	276.164	333.482	252.716	304.823	252.716	330.876	75.5544	93.7917	221.453	5.21065	36.4745	41.6852
L10	simfam1335	Brain	88.5814	33.8694	104.213	62.5281	78.1601	106.819	195.4	231.875	145.899	153.715	23.448	80.7654
L10	simfam1336	Brain	41.6868	39.0814	125.061	104.217	91.19	26.0543	78.1628	39.0814	67.7411	36.476	65.1357	75.5574
L10	simfam1337	Brain	75.5602	62.5325	179.781	138.093	119.854	88.5878	39.0828	158.937	23.4497	268.369	161.542	122.46
L10	simfam1338	Brain	13.0278	5.21111	52.1111	23.45	15.6333	28.6611	112.039	164.15	18.2389	91.1945	96.4056	83.3778
L10	simfam1339	Brain	33.8718	33.8718	67.7437	83.3768	18.2387	93.7989	289.213	250.13	119.854	156.332	62.5326	153.726
L10	simfam1340	Brain	36.476	13.0271	13.0271	0	28.6597	59.9248	57.3194	125.06	44.2922	190.196	52.1085	184.985
L10	simfam1341	Brain	200.609	208.425	203.214	229.267	247.505	323.059	54.7115	46.8956	192.793	31.2637	153.713	72.9487
L10	simfam1342	Brain	57.3174	36.4747	7.81601	41.6854	2.60534	20.8427	36.4747	198.006	117.24	26.0534	263.139	80.7654
L10	simfam1343	Brain	13.0276	13.0276	7.81658	109.432	67.7437	23.4497	70.3492	10.4221	143.304	2.60553	26.0553	70.3492
L10	simfam1344	Brain	132.871	127.66	88.5807	62.5275	78.1594	135.476	26.0531	28.6585	88.5807	83.37	91.186	130.266
L10	simfam1345	Brain	127.661	153.714	106.818	190.189	208.426	153.714	46.8959	39.0799	26.0533	117.24	187.584	161.53
L10	simfam1346	Brain	130.265	156.318	179.766	148.502	156.318	138.081	23.4477	49.5008	138.081	31.2637	49.5008	33.869
L10	simfam1347	Brain	203.222	216.249	229.276	250.119	255.33	255.33	117.244	65.1353	211.038	52.1082	23.4487	36.4758
L10	simfam1348	Brain	171.953	125.057	148.505	135.478	145.899	106.819	75.555	125.057	153.715	33.8695	80.7657	26.0535
L10	simfam1349	Brain	5.21069	10.4214	72.9497	15.6321	20.8428	20.8428	132.873	7.81604	106.819	33.8695	117.241	33.8695
L10	simfam1350	Brain	7.81597	20.8426	46.8958	23.4479	72.949	31.2639	224.058	88.581	140.687	54.7118	78.1597	54.7118
L10	simfam1351	Brain	156.342	125.073	125.073	112.045	117.256	130.285	5.21139	23.4512	44.2968	93.805	15.6342	7.81708
L10	simfam1352	Brain	36.4754	57.3185	96.3993	26.0539	67.74	28.6592	33.87	59.9239	143.296	2.60539	5.21077	20.8431
L10	simfam1353	Brain	41.6853	13.0266	44.2906	36.4746	23.448	23.448	70.3439	104.213	20.8426	140.688	122.451	161.53
L10	simfam1354	Brain	13.0294	31.2706	18.2412	13.0294	33.8764	57.3294	257.982	99.0234	70.3588	52.1176	143.323	179.806
L10	simfam1355	Brain	57.3205	93.7972	67.7424	91.1917	59.926	20.8438	2.60548	93.7972	18.2383	138.09	85.9807	33.8712
L10	simfam1356	Brain	52.1098	72.9538	104.22	99.0087	96.4032	44.2934	80.7702	85.9812	31.2659	93.7977	54.7153	20.8439
L10	simfam1357	Brain	20.8433	33.8704	41.6867	59.9246	93.795	75.5571	268.358	67.7408	65.1354	138.087	7.81625	83.3734
L10	simfam1358	Brain	72.9513	15.6324	28.6594	99.0053	119.849	18.2378	156.324	119.849	46.8973	83.3729	36.4756	52.1081
L10	simfam1359	Brain	138.081	93.791	93.791	200.609	153.713	62.5273	112.028	65.1326	83.3698	28.6584	15.6318	44.2902
L10	simfam1360	Brain	78.1591	72.9485	18.2371	23.4477	0	18.2371	46.8954	216.24	169.345	46.8954	257.925	174.555
L10	simfam1361	Brain	114.633	91.1857	117.239	13.0265	36.4743	143.292	132.871	23.4478	36.4743	265.741	20.8425	28.6584
L10	simfam1362	Brain	67.7421	78.164	18.2383	62.5312	70.3476	83.375	70.3476	0	49.5039	109.43	67.7421	93.7968
L10	simfam1363	Brain	72.9487	49.5009	59.9221	5.21062	44.2903	0	93.7912	91.1858	46.8956	0	109.423	96.3965
L10	simfam1364	Brain	28.6583	13.0265	20.8424	20.8424	46.8954	75.5538	132.87	20.8424	0	122.449	10.4212	28.6583
L10	simfam1365	Brain	93.7907	72.9483	80.7642	132.87	156.318	109.423	23.4477	23.4477	23.4477	2.6053	221.45	226.661
L10	simfam1366	Brain	18.2378	2.60541	18.2378	36.4757	26.0541	2.60541	104.216	72.9514	39.0811	91.1892	41.6865	59.9244
L10	simfam1367	Brain	44.2916	33.8701	15.6323	26.0539	41.6862	46.897	135.48	78.1617	78.1617	28.6593	67.7401	211.036
L10	simfam1368	Brain	23.4488	62.5302	59.9248	101.612	52.1085	140.693	65.1357	5.21085	125.06	99.0062	44.2923	88.5845
L10	simfam1369	Brain	67.7422	65.1368	7.81641	39.0821	20.8438	5.21094	312.656	33.8711	52.1094	151.117	23.4492	15.6328
L10	simfam1370	Brain	10.4218	15.6327	15.6327	65.1362	125.062	31.2654	39.0817	117.245	0	44.2926	33.8708	99.0071
L10	simfam1371	Brain	153.714	75.5544	101.608	195.399	177.162	104.213	132.872	192.794	195.399	52.1065	52.1065	44.2905
L10	simfam1372	Brain	33.8689	62.5271	59.9218	23.4477	46.8954	78.1589	96.396	153.713	5.2106	130.265	2.6053	112.028
L10	simfam1373	Brain	179.769	198.007	229.271	286.589	289.194	216.244	96.3981	234.482	343.907	70.3446	88.582	41.6857
L10	simfam1374	Brain	221.494	218.889	252.764	114.656	104.233	187.619	65.1454	36.4814	132.897	39.0873	28.664	31.2698
L10	simfam1375	Brain	57.3178	70.3445	54.7124	2.60535	0	114.636	224.06	2.60535	5.21071	101.609	85.9767	177.164
L10	simfam1376	Brain	72.9508	119.848	20.8431	28.6592	0	18.2377	23.4485	36.4754	122.453	20.8431	99.0046	112.032
L10	simfam1377	Brain	31.2645	46.8967	18.2376	70.3451	44.2914	7.81612	104.215	250.116	59.9236	112.031	44.2914	18.2376
L10	simfam1378	Brain	10.4212	10.4212	41.6847	20.8424	33.8689	72.9483	62.5271	80.7642	13.0265	205.818	211.029	5.21059
L10	simfam1379	Brain	44.291	33.8696	18.2375	106.819	46.8963	62.5284	80.7659	112.03	18.2375	33.8696	203.217	143.294
L10	simfam1380	Brain	156.319	153.714	117.239	109.423	101.607	195.399	70.3435	15.6319	153.714	151.108	52.1063	28.6585
L10	simfam1381	Brain	130.266	125.055	130.266	46.8957	18.2372	127.66	166.74	33.8691	104.213	26.0532	10.4213	70.3435
L10	simfam1382	Brain	5.21062	7.81593	10.4212	28.6584	0	18.2372	117.239	44.2902	28.6584	96.3964	52.1062	80.7646
L10	simfam1383	Brain	10.4226	7.81697	23.4509	23.4509	41.6905	10.4226	2.60566	83.381	85.9866	78.1697	153.734	119.86
L10	simfam1384	Brain	67.7561	80.7861	54.7261	91.2101	67.7561	70.3621	59.9381	5.21201	39.09	109.452	49.514	85.9981
L10	simfam1385	Brain	2.60545	36.4763	93.7963	20.8436	49.5036	0	234.491	148.511	104.218	247.518	104.218	44.2927
L10	simfam1386	Brain	195.402	161.532	195.402	112.03	145.9	93.7929	13.0268	85.9768	132.873	15.6321	15.6321	18.2375
L10	simfam1387	Brain	10.4216	39.0809	2.60539	44.2917	57.3187	39.0809	13.027	151.113	23.4486	151.113	99.005	109.427
L10	simfam1388	Brain	132.872	122.451	161.531	101.608	93.7919	148.504	125.056	65.1333	166.741	70.3439	26.0533	20.8426
L10	simfam1389	Brain	153.713	179.766	234.477	177.16	226.661	244.898	114.633	46.8954	125.054	88.5801	91.1854	106.817
L10	simfam1390	Brain	15.6337	7.81683	10.4224	13.0281	7.81683	83.3795	7.81683	18.2393	0	2.60561	62.5347	62.5347
L10	simfam1391	Brain	65.1425	13.0285	65.1425	36.4798	28.6627	44.2969	59.9311	23.4513	78.171	13.0285	13.0285	112.045
L10	simfam1392	Brain	104.229	93.8058	112.046	28.6629	7.81715	83.3829	15.6343	153.737	93.8058	28.6629	158.949	109.44
L10	simfam1393	Brain	2.60542	57.3193	62.5301	41.6868	28.6596	15.6325	192.801	5.21084	44.2922	106.822	7.81627	109.428
L10	simfam1394	Brain	117.242	93.7939	132.875	96.3993	117.242	156.323	75.5562	39.0808	20.8431	80.767	46.897	31.2646
L10	simfam1395	Brain	0	10.4232	41.693	106.838	127.685	44.2988	119.867	18.2407	31.2697	18.2407	39.0872	70.3569
L10	simfam1396	Brain	127.669	132.88	153.724	164.146	169.357	125.064	70.3483	10.422	148.513	119.853	65.1374	80.7703
L10	simfam1397	Brain	346.505	375.163	289.188	263.135	297.004	299.609	265.74	411.637	200.608	229.266	49.5007	75.5536
L10	simfam1398	Brain	28.6596	39.0813	59.9246	26.0542	72.9517	23.4488	85.9788	0	39.0813	33.8705	125.06	208.434
L10	simfam1399	Brain	104.217	83.3733	127.665	169.352	169.352	49.5029	164.141	0	36.4758	7.81624	10.4217	15.6325
L10	simfam1400	Brain	75.554	7.81593	41.685	75.554	28.6584	39.0796	33.869	41.685	91.1858	39.0796	83.3699	78.1593
L10	simfam1401	Brain	2.60535	18.2375	36.4749	13.0268	10.4214	5.2107	36.4749	104.214	10.4214	54.7124	190.191	302.221
L10	simfam1402	Brain	135.488	132.883	140.699	198.021	135.488	145.91	44.2942	106.827	106.827	7.81663	67.7441	65.1386
L10	simfam1403	Brain	49.5106	91.2038	148.532	15.6349	26.0582	130.291	26.0582	158.955	44.299	140.714	75.5688	44.299
L10	simfam1404	Brain	44.2969	75.5654	28.6627	80.7768	85.9882	93.8053	75.5654	65.1425	112.045	166.765	192.822	109.439
L10	simfam1405	Brain	239.698	239.698	242.304	255.331	250.12	218.855	106.822	65.1354	153.72	130.271	145.903	31.265
L10	simfam1406	Brain	2.60537	18.2376	31.2644	15.6322	31.2644	0	28.6591	44.2913	91.1879	70.345	119.847	250.115
L10	simfam1407	Brain	59.9224	36.4745	36.4745	15.6319	46.8958	26.0532	88.5809	96.3969	67.7383	166.741	106.818	156.319
