DESC	FID	human	chimp	orang	baboon	macaque	gibbon	horse	cat	marmoset	cow	mouse	rat
L10	transcript1790	164.145	164.145	99.0084	195.411	226.677	109.43	91.1919	23.4493	127.669	49.5042	5.21097	7.81645
L10	transcript1791	85.9818	91.1929	91.1929	33.8716	10.422	143.303	59.9267	13.0276	161.542	0	83.3763	237.101
L10	transcript1792	145.908	114.642	130.275	132.88	109.431	67.7428	99.0087	109.431	59.9263	151.119	18.2384	13.0275
L10	transcript1793	28.6603	23.4493	135.485	75.559	93.7973	28.6603	96.4028	67.7425	28.6603	20.8438	15.6329	23.4493
L10	transcript1794	41.6919	96.4125	104.23	7.81723	20.8459	106.835	15.6345	80.7781	2.60574	130.287	39.0862	18.2402
L10	transcript1795	15.6325	5.21085	49.503	7.81627	5.21085	49.503	263.148	7.81627	57.3193	122.455	28.6597	122.455
L10	transcript1796	52.1063	65.1329	54.7116	41.685	15.6319	132.871	114.634	148.503	13.0266	117.239	119.844	161.53
L10	transcript1797	255.32	263.136	229.267	117.239	106.818	234.478	57.3168	127.66	164.134	213.635	114.634	96.3964
L10	transcript1798	85.9749	85.9749	96.3961	112.028	143.291	122.449	283.978	46.8954	33.8689	182.371	78.159	18.2371
L10	transcript1799	85.9754	85.9754	26.0531	31.2638	46.8957	70.3435	106.818	151.108	72.9488	91.186	132.871	257.926
L10	transcript1800	161.529	140.686	145.897	70.3432	75.5538	174.555	39.0796	112.028	164.134	67.7379	99.0015	91.1856
L10	transcript1801	5.2106	44.2901	33.8689	62.5272	67.7378	33.8689	140.686	179.766	70.3431	52.106	31.2636	15.6318
L10	transcript1802	70.345	104.215	75.5558	114.636	109.426	10.4215	242.3	54.7128	122.452	39.0806	52.1074	62.5289
L10	transcript1803	156.334	145.912	208.445	192.812	205.84	187.601	195.417	15.6334	247.529	106.828	78.1669	122.462
L10	transcript1804	106.82	119.846	0	33.8696	28.6589	10.4214	44.2911	13.0268	104.214	187.586	49.5018	15.6321
L10	transcript1805	36.4754	10.4215	57.3185	75.5562	39.0808	28.6592	96.3993	13.0269	99.0047	7.81616	234.485	158.929
L10	transcript1806	41.6848	33.8689	5.2106	10.4212	13.0265	5.2106	216.24	46.8954	158.923	20.8424	177.16	44.2901
L10	transcript1807	184.979	200.611	242.296	174.557	156.32	205.821	169.347	263.139	174.557	130.267	156.32	7.81601
L10	transcript1808	36.4751	10.4214	33.8697	26.0536	7.81608	23.4483	156.322	151.111	31.2643	62.5287	106.82	148.506
L10	transcript1809	46.8954	23.4477	18.2371	54.7113	39.0795	23.4477	2.6053	31.2636	39.0795	91.1855	104.212	80.7643
L10	transcript1810	93.7999	99.011	52.111	67.7444	70.3499	20.8444	10.4222	41.6888	59.9277	135.489	54.7166	65.1388
L10	transcript1811	101.607	93.7914	106.818	182.372	203.215	78.1595	85.9755	112.029	70.3436	41.6851	109.423	44.2904
L10	transcript1812	2.60531	10.4212	31.2637	0	20.8424	23.4478	182.371	31.2637	36.4743	2.60531	39.0796	31.2637
L10	transcript1813	70.3431	70.3431	23.4477	15.6318	15.6318	44.2901	114.633	119.844	49.5007	57.3166	26.053	135.476
L10	transcript1814	161.528	117.238	140.686	39.0795	36.4742	85.9748	10.4212	10.4212	13.0265	26.053	125.054	114.633
L10	transcript1815	109.429	88.5856	70.3474	96.402	130.273	184.988	80.7692	67.7419	122.457	2.60546	67.7419	151.117
L10	transcript1816	46.897	78.1617	39.0809	49.5024	41.6863	39.0809	101.61	39.0809	145.902	13.027	117.243	114.637
L10	transcript1817	0	36.4753	54.713	23.4484	23.4484	20.843	62.5291	0	13.0269	122.453	26.0538	104.215
L10	transcript1818	226.662	224.056	231.872	244.899	255.32	255.32	96.3964	54.7115	205.819	96.3964	83.3699	5.21062
L10	transcript1819	88.5927	91.1984	145.917	158.946	179.791	57.3247	216.271	182.397	99.0154	80.7757	52.1134	70.3531
L10	transcript1820	93.7971	78.1642	67.7423	7.81642	75.5588	36.4766	31.2657	104.219	41.6876	72.9533	10.4219	135.485
L10	transcript1821	52.1124	33.8731	13.0281	33.8731	10.4225	0	143.309	7.81686	62.5349	83.3798	41.6899	109.436
L10	transcript1822	62.5354	15.6339	33.8734	148.522	177.184	46.9016	156.339	80.7749	85.9862	23.4508	106.831	2.60564
L10	transcript1823	18.2371	49.5007	13.0265	135.476	36.4742	18.2371	13.0265	15.6318	88.5801	145.897	20.8424	96.396
L10	transcript1824	2.60552	13.0276	23.4497	5.21105	0	57.3215	93.7989	127.671	182.387	2.60552	99.0099	151.12
L10	transcript1825	20.8429	0	23.4482	83.3715	46.8965	54.7126	151.111	49.5018	49.5018	109.425	247.509	263.141
L10	transcript1826	99.0025	109.424	91.1865	99.0025	127.661	2.60533	93.7918	75.5545	117.24	112.029	151.109	158.925
L10	transcript1827	234.496	244.918	284	270.973	263.156	302.239	5.21101	57.3211	151.119	171.963	78.1652	83.3762
L10	transcript1828	151.11	125.057	122.452	218.85	218.85	112.03	177.164	182.375	7.81605	57.3177	18.2375	5.2107
L10	transcript1829	33.8692	39.0798	54.7117	31.2639	57.3171	59.9224	31.2639	67.7383	151.109	7.81596	158.925	72.949
L10	transcript1830	135.494	166.762	80.7751	46.9017	99.0147	93.8034	80.7751	75.5638	15.6339	88.5921	26.0565	96.409
L10	transcript1831	117.239	41.6849	96.3964	31.2637	15.6319	46.8956	13.0265	80.7646	59.9221	119.844	85.9752	75.554
L10	transcript1832	85.9752	59.9221	54.7115	67.738	114.634	127.66	28.6584	224.056	65.1327	268.347	20.8425	83.3698
L10	transcript1833	106.823	91.1905	52.1088	59.9252	114.639	46.898	101.612	70.3469	151.116	67.7415	26.0544	41.6871
L10	transcript1834	72.9496	91.1871	28.6588	83.371	10.4214	10.4214	36.4748	156.321	104.214	132.873	31.2641	52.1069
L10	transcript1835	117.239	119.844	67.7379	174.555	190.187	46.8955	44.2902	114.633	117.239	85.9751	85.9751	31.2637
L10	transcript1836	39.0797	18.2372	65.1328	78.1594	93.7913	13.0266	114.634	104.213	166.74	119.844	138.082	104.213
L10	transcript1837	28.6584	0	59.9221	72.9486	31.2637	10.4212	174.556	117.239	62.5274	57.3167	158.924	166.74
L10	transcript1838	15.6318	10.4212	26.053	20.8424	5.2106	26.053	143.292	72.9485	127.66	83.3697	18.2371	65.1326
L10	transcript1839	106.826	96.4037	75.5597	85.9817	85.9817	52.1101	23.4495	39.0826	80.7707	91.1927	13.0275	85.9817
L10	transcript1840	23.4478	36.4743	75.554	18.2372	26.0531	57.3168	65.1327	46.8956	10.4212	26.0531	96.3965	10.4212
L10	transcript1841	78.1594	75.5541	0	5.21062	13.0266	28.6584	122.45	169.345	54.7116	166.74	52.1062	117.239
L10	transcript1842	166.74	179.766	114.633	93.791	138.081	177.161	224.056	385.585	65.1326	145.897	44.2902	46.8955
L10	transcript1843	83.3711	54.7123	26.0535	72.9497	109.425	114.635	317.852	211.033	140.689	26.0535	190.19	205.822
L10	transcript1844	31.2639	54.7119	67.7385	164.136	208.426	106.818	237.085	39.0799	93.7918	244.901	36.4746	119.845
L10	transcript1845	78.1589	93.7907	20.8424	15.6318	23.4477	41.6847	36.4742	62.5271	67.7377	39.0795	117.238	106.817
L10	transcript1846	26.054	10.4216	41.6863	96.3996	91.1888	23.4486	216.248	46.8971	65.1349	190.194	5.21079	67.7403
L10	transcript1847	67.741	83.3735	83.3735	33.8705	13.0271	18.238	36.4759	18.238	31.2651	33.8705	15.6325	127.666
L10	transcript1848	7.81629	26.0543	0	26.0543	106.823	39.0815	46.8978	88.5847	93.7955	0	13.0272	57.3195
L10	transcript1849	195.399	213.636	156.319	153.714	148.503	177.162	106.818	26.0532	104.213	28.6585	109.423	44.2904
L10	transcript1850	119.863	67.7489	106.835	117.258	148.526	104.229	278.813	224.092	99.0176	99.0176	114.652	270.996
L10	transcript1851	49.5059	13.0279	67.7449	26.0557	36.478	10.4223	57.3226	57.3226	169.362	88.5895	10.4223	0
L10	transcript1852	44.2912	49.5019	18.2375	28.659	15.6322	59.9234	44.2912	20.8429	99.0038	15.6322	41.6858	26.0536
L10	transcript1853	0	23.4487	59.9244	2.60541	23.4487	28.6595	244.908	101.611	80.7676	216.249	39.0811	125.06
L10	transcript1854	114.642	148.513	85.9812	125.063	166.751	44.2933	49.5043	83.3757	216.256	0	158.935	62.5317
L10	transcript1855	213.644	187.59	148.509	237.093	237.093	145.904	39.0813	174.563	140.693	33.8705	67.7409	0
L10	transcript1856	211.059	221.482	213.665	244.933	294.441	161.552	2.60567	145.918	218.876	203.242	153.735	226.693
L10	transcript1857	18.2375	0	18.2375	15.6321	0	67.7391	39.0803	44.291	18.2375	65.1338	33.8696	5.2107
L10	transcript1858	213.645	213.645	237.094	192.802	205.829	229.278	93.7956	54.7141	130.272	127.666	41.6869	119.85
L10	transcript1859	26.0531	2.60531	23.4478	54.7114	93.791	15.6318	91.1857	26.0531	114.633	119.844	62.5274	13.0265
L10	transcript1860	62.5328	44.294	135.488	41.6885	54.7162	72.9549	31.2664	41.6885	57.3217	36.4774	70.3493	33.8719
L10	transcript1861	39.0814	57.3193	41.6868	161.536	140.693	23.4488	122.455	23.4488	127.666	0	255.332	83.3736
L10	transcript1862	46.8955	52.1061	23.4477	104.212	75.5539	0	88.5804	31.2637	67.7379	5.21061	39.0796	36.4743
L10	transcript1863	7.81682	67.7457	13.028	18.2392	20.8448	65.1401	106.83	166.759	112.041	31.2673	26.0561	65.1401
L10	transcript1864	237.093	224.066	276.174	244.909	211.039	211.039	135.482	80.768	119.849	10.4217	169.352	164.141
L10	transcript1865	65.1428	52.1142	28.6628	10.4228	31.2685	20.8457	132.891	13.0286	0	31.2685	36.4799	185.005
L10	transcript1866	109.425	140.689	156.321	145.9	148.505	49.5017	166.743	83.3713	7.81605	96.398	31.2642	0
L10	transcript1867	153.715	138.083	72.9496	44.2908	13.0267	83.371	109.424	2.60534	18.2374	36.4748	28.6588	138.083
L10	transcript1868	13.0266	7.81594	18.2372	33.8691	28.6584	0	96.3965	46.8956	28.6584	151.108	93.7912	99.0018
L10	transcript1869	143.296	125.058	83.3723	122.453	88.5831	62.5292	130.269	80.7669	33.87	119.848	0	78.1615
L10	transcript1870	59.923	18.2374	62.5284	18.2374	54.7123	10.4214	39.0802	138.083	59.923	75.5551	41.6856	226.665
L10	transcript1871	59.9252	112.034	20.8435	72.9524	54.7143	59.9252	88.5851	26.0544	114.64	135.483	10.4218	0
L10	transcript1872	138.082	203.215	213.636	268.348	234.479	260.532	130.266	67.7383	127.661	59.9223	57.317	49.5011
L10	transcript1873	88.5928	122.467	140.706	112.044	54.7191	145.918	44.2964	18.2397	2.60567	99.0155	57.3248	151.129
L10	transcript1874	28.6583	26.053	65.1324	26.053	13.0265	31.2636	31.2636	83.3695	99.0013	96.396	382.979	187.581
L10	transcript1875	156.326	182.38	224.067	132.877	104.217	75.5576	130.272	62.5304	5.21087	187.591	151.115	145.904
L10	transcript1876	164.143	125.061	75.5579	104.218	78.1634	7.81634	101.612	117.245	13.0272	200.619	184.987	242.306
L10	transcript1877	0	15.6328	13.0273	78.1641	96.4024	13.0273	109.43	5.21094	26.0547	36.4766	44.293	114.641
L10	transcript1878	91.1887	46.897	10.4216	99.0049	83.3725	0	99.0049	49.5024	2.60539	91.1887	2.60539	148.507
L10	transcript1879	192.8	127.665	67.7407	156.325	156.325	169.352	5.21082	10.4216	91.1894	0	156.325	200.617
L10	transcript1880	62.5285	33.8696	2.60535	26.0535	26.0535	13.0268	127.662	112.03	39.0803	138.084	13.0268	49.5017
L10	transcript1881	46.8978	36.4761	49.5032	127.666	119.85	70.3467	59.925	5.21087	26.0543	72.9521	2.60543	41.6869
L10	transcript1882	182.376	190.192	200.614	286.591	283.985	250.116	208.43	195.403	297.012	156.322	85.9772	10.4215
L10	transcript1883	179.767	190.189	153.714	166.741	187.583	224.058	198.005	122.45	179.767	104.213	28.6586	44.2905
L10	transcript1884	57.3169	33.8691	15.6319	7.81594	23.4478	23.4478	39.0797	20.8425	31.2638	148.503	151.108	39.0797
L10	transcript1885	67.7382	72.9488	31.2638	101.607	88.5807	72.9488	192.793	75.5541	31.2638	5.21063	78.1595	72.9488
L10	transcript1886	44.2929	20.8437	49.5039	80.7695	52.1093	31.2656	44.2929	78.164	23.4492	179.777	125.062	158.933
L10	transcript1887	127.661	156.319	158.925	184.978	171.951	171.951	310.033	182.373	187.583	200.61	112.029	187.583
L10	transcript1888	125.055	161.53	132.871	7.81596	2.60532	59.9224	70.3437	23.4479	106.818	39.0798	169.346	10.4213
L10	transcript1889	7.81618	23.4485	10.4216	52.1079	52.1079	39.0809	7.81618	67.7402	122.453	67.7402	237.091	182.378
L10	transcript1890	88.5812	72.9492	57.3172	104.213	148.504	153.714	182.373	96.3972	158.925	205.821	20.8426	122.45
L10	transcript1891	177.161	224.057	127.66	91.186	143.292	224.057	7.81594	184.977	187.583	39.0797	96.3966	158.924
L10	transcript1892	119.846	130.267	127.662	135.478	156.32	99.0028	377.774	2.60534	153.715	18.2374	148.504	0
L10	transcript1893	119.85	140.693	93.7954	15.6326	44.2923	39.0814	70.3466	65.1357	70.3466	46.8977	205.829	200.618
L10	transcript1894	182.373	145.898	151.109	166.741	138.082	132.871	83.3703	182.373	135.477	91.1863	26.0532	5.21065
L10	transcript1895	112.039	83.3779	23.45	75.5612	85.9834	39.0834	80.7723	96.4056	93.8001	138.095	218.867	0
L10	transcript1896	13.0266	10.4213	62.5277	33.8691	62.5277	2.60532	130.266	49.5011	33.8691	153.714	10.4213	65.133
L10	transcript1897	18.2378	7.8162	2.6054	59.9242	80.7674	28.6594	31.2648	67.7404	109.427	41.6864	195.405	291.805
L10	transcript1898	101.619	117.253	164.154	250.139	234.505	52.1123	237.111	93.8021	169.365	75.5628	2.60561	57.3235
L10	transcript1899	85.9795	62.5305	2.60544	91.1904	109.428	41.687	145.905	31.2653	145.905	208.435	57.3197	85.9795
L10	transcript1900	13.0275	7.81653	52.1102	78.1653	75.5598	57.3212	7.81653	5.21102	65.1377	49.5047	5.21102	2.60551
L10	transcript1901	117.258	130.287	67.7493	31.2689	78.1723	114.653	70.355	242.334	80.778	26.0574	195.431	237.123
L10	transcript1902	59.9385	101.635	13.0301	36.4843	2.60602	20.8482	0	18.2422	104.241	36.4843	218.906	229.33
L10	transcript1903	20.8431	10.4215	85.9776	119.848	104.215	65.1345	99.0045	143.296	10.4215	114.637	88.583	65.1345
L10	transcript1904	315.277	260.559	221.476	291.827	260.559	265.771	190.208	78.1678	247.532	7.81678	104.224	104.224
L10	transcript1905	80.7642	122.449	78.1589	52.106	52.106	119.844	135.475	57.3165	101.607	114.633	112.028	31.2636
L10	transcript1906	96.397	85.9757	164.135	83.3704	72.9491	44.2905	15.6319	106.818	198.005	158.925	85.9757	57.3171
L10	transcript1907	5.21066	2.60533	36.4746	18.2373	33.8693	54.7119	49.5012	101.608	39.0799	85.9758	33.8693	41.6853
L10	transcript1908	78.162	80.7674	135.481	70.3458	36.4756	106.821	20.8432	62.5296	117.243	75.5566	114.638	203.221
L10	transcript1909	33.8696	96.3981	49.5017	7.81606	33.8696	20.8428	70.3446	31.2642	161.532	31.2642	5.21071	135.478
L10	transcript1910	33.8699	54.7129	57.3183	41.686	2.60538	78.1613	99.0043	15.6323	93.7936	96.3989	41.686	2.60538
L10	transcript1911	10.4218	28.6599	75.558	130.272	106.823	62.5307	59.9253	13.0272	158.932	247.517	226.674	320.47
L10	transcript1912	75.5545	91.1864	31.2639	72.9491	96.3971	23.4479	0	125.056	91.1864	140.688	23.4479	80.7651
L10	transcript1913	33.87	54.7131	44.2916	65.1347	112.032	65.1347	49.5024	18.2377	20.8431	31.2646	158.929	104.215
L10	transcript1914	28.6585	44.2904	46.8958	101.607	109.423	13.0266	104.213	135.477	28.6585	151.109	75.5543	85.9755
L10	transcript1915	54.7174	44.2951	67.7454	99.0125	88.5901	78.1678	33.8727	109.435	109.435	112.04	13.028	28.6615
L10	transcript1916	93.7968	104.219	158.934	91.1914	91.1914	200.621	83.375	125.062	67.7422	85.9804	20.8437	20.8437
L10	transcript1917	23.4491	31.2654	7.81636	75.5581	33.8709	31.2654	67.7418	166.749	28.66	135.484	242.307	174.565
L10	transcript1918	148.504	184.978	80.7651	99.0024	93.7918	130.266	23.4479	23.4479	260.533	88.5811	263.138	70.3438
L10	transcript1919	13.0265	28.6583	36.4742	93.7907	117.238	59.9219	138.081	52.106	99.0013	122.449	18.2371	31.2636
L10	transcript1920	13.0265	15.6318	49.5008	36.4742	0	13.0265	187.582	179.766	10.4212	39.0795	39.0795	112.028
L10	transcript1921	23.4491	18.2382	10.4218	52.109	75.5581	46.8981	13.0273	49.5036	104.218	135.483	72.9526	75.5581
L10	transcript1922	67.7399	7.81615	2.60538	18.2377	0	75.5561	114.637	18.2377	7.81615	39.0807	130.269	18.2377
L10	transcript1923	304.82	338.689	268.346	156.318	169.344	250.109	57.3165	54.7112	85.9748	59.9218	31.2636	28.6583
L10	transcript1924	96.3983	54.7125	70.3447	20.8429	13.0268	49.5018	88.5822	7.81607	88.5822	80.7661	72.95	72.95
L10	transcript1925	20.8432	2.6054	13.027	23.4486	2.6054	36.4756	88.5836	112.032	83.3728	54.7134	166.746	93.7944
L10	transcript1926	2.60535	39.0802	0	26.0535	33.8695	41.6855	104.214	78.1604	2.60535	0	72.9497	112.03
L10	transcript1927	52.1077	80.767	57.3185	20.8431	5.21077	49.5023	75.5562	36.4754	62.5293	93.7939	88.5831	78.1616
L10	transcript1928	52.1089	44.2925	36.4762	54.7143	0	10.4218	78.1633	23.449	70.347	67.7415	65.1361	44.2925
L10	transcript1929	23.4483	83.3717	33.8698	39.0805	20.8429	10.4215	10.4215	265.747	70.3449	5.21073	143.295	99.0039
L10	transcript1930	88.5879	46.8995	20.8442	23.4497	23.4497	88.5879	130.276	49.505	75.5602	177.176	171.965	184.992
L10	transcript1931	145.91	169.36	169.36	67.7438	106.827	101.616	156.332	83.377	7.81659	130.277	36.4774	15.6332
L10	transcript1932	174.556	158.924	88.5808	28.6585	20.8425	36.4744	80.7648	182.372	36.4744	62.5276	7.81595	85.9755
L10	transcript1933	91.1941	99.0108	5.21109	62.5331	83.3775	26.0555	31.2666	171.966	80.772	135.488	109.433	2.60555
L10	transcript1934	192.813	226.685	244.924	190.207	205.84	234.502	93.8007	39.0836	234.502	65.1394	237.107	119.856
L10	transcript1935	33.8693	31.2639	70.3439	10.4213	33.8693	130.266	67.7385	57.3172	13.0266	148.504	10.4213	2.60533
L10	transcript1936	224.059	224.059	276.166	148.504	161.531	224.059	13.0267	44.2908	257.929	114.635	106.819	59.9229
L10	transcript1937	15.6326	15.6326	101.612	7.8163	0	33.8706	145.904	67.7413	33.8706	109.428	78.163	80.7684
L10	transcript1938	93.7913	119.844	153.714	130.266	130.266	72.9488	44.2904	187.583	164.135	231.873	46.8957	0
L10	transcript1939	54.7125	80.7661	67.7393	65.134	78.1608	18.2375	93.7929	67.7393	101.609	44.2911	67.7393	171.954
L10	transcript1940	192.794	208.426	135.477	184.978	148.504	99.0024	72.9492	75.5545	229.269	57.3172	7.81598	80.7651
L10	transcript1941	119.844	145.897	130.265	78.1591	49.5007	78.1591	125.054	138.081	119.844	148.502	169.345	187.582
L10	transcript1942	218.854	177.168	138.087	148.508	112.033	171.957	5.21081	57.319	112.033	46.8973	41.6865	78.1622
L10	transcript1943	78.1619	44.2917	18.2378	7.81619	72.9511	33.8701	78.1619	15.6324	36.4755	151.113	101.61	104.216
L10	transcript1944	224.059	192.795	143.293	148.504	187.584	132.872	85.976	125.056	138.083	59.9226	143.293	2.60533
L10	transcript1945	7.816	7.816	70.344	10.4213	36.4747	13.0267	33.8693	0	41.6853	75.5547	182.373	156.32
L10	transcript1946	85.978	57.3187	99.0049	13.027	36.4755	18.2378	31.2647	13.027	39.0809	143.297	23.4485	161.534
L10	transcript1947	5.21061	28.6584	44.2902	20.8424	18.2371	72.9486	67.7379	80.7645	28.6584	52.1061	15.6318	49.5008
L10	transcript1948	166.75	179.778	161.539	211.043	260.547	200.621	0	78.1642	242.309	91.1915	299.629	125.063
L10	transcript1949	78.1631	75.5577	31.2653	46.8979	18.2381	57.3196	104.218	36.4761	26.0544	2.60544	18.2381	114.639
L10	transcript1950	125.058	153.717	122.452	85.977	78.1609	130.268	44.2912	23.4483	190.192	72.9502	33.8697	70.3448
L10	transcript1951	151.115	109.428	216.25	117.244	138.088	198.012	114.639	138.088	2.60543	231.883	39.0814	75.5574
L10	transcript1952	96.4055	83.3777	135.489	5.21111	36.4777	96.4055	91.1943	75.561	13.0278	78.1666	15.6333	54.7166
L10	transcript1953	18.2391	20.8447	33.8727	15.6335	0	13.028	78.1677	26.0559	62.5342	153.73	104.224	28.6615
L10	transcript1954	78.1647	83.3756	85.9811	138.091	99.0086	2.60549	114.642	44.2933	104.22	138.091	85.9811	104.22
L10	transcript1955	85.9784	132.876	20.8432	88.5838	109.427	33.8703	67.7405	52.1081	99.0054	156.324	46.8973	31.2649
L10	transcript1956	18.2373	26.0532	5.21065	18.2373	26.0532	75.5544	26.0532	101.608	140.688	75.5544	106.818	39.0799
L10	transcript1957	117.244	72.9517	122.455	39.0813	67.7409	114.638	44.2921	13.0271	33.8704	26.0542	153.72	289.201
L10	transcript1958	36.4794	18.2397	49.5078	132.889	104.227	78.1702	104.227	62.5361	91.1985	7.81702	119.861	106.833
L10	transcript1959	65.1377	70.3487	41.6881	117.248	85.9817	75.5597	15.633	44.2936	0	41.6881	18.2386	80.7707
L10	transcript1960	104.212	106.817	247.504	143.292	156.318	190.187	62.5273	49.5008	208.424	140.686	208.424	88.5803
L10	transcript1961	39.08	67.7387	0	52.1067	65.1334	15.632	88.5814	70.3441	70.3441	138.083	153.715	263.139
L10	transcript1962	33.8692	31.2639	44.2905	85.9758	59.9225	59.9225	41.6852	15.632	93.7917	31.2639	41.6852	26.0533
L10	transcript1963	125.064	151.119	41.688	54.7155	72.954	54.7155	36.477	161.541	205.834	31.266	57.321	23.4495
L10	transcript1964	85.9789	49.503	112.033	148.509	109.428	67.7409	2.60542	153.72	20.8434	112.033	72.9518	151.114
L10	transcript1965	174.555	177.16	101.607	166.739	99.0013	169.344	91.1854	158.923	125.054	135.475	46.8954	18.2371
L10	transcript1966	289.201	211.039	226.671	289.201	265.753	252.726	57.3192	2.60542	257.936	93.795	13.0271	67.7409
L10	transcript1967	49.5037	39.0819	23.4491	49.5037	10.4218	20.8437	276.179	99.0075	65.1365	132.878	231.886	195.409
L10	transcript1968	182.371	114.633	216.24	234.478	198.003	148.502	65.1327	119.844	88.5804	18.2371	161.529	109.423
L10	transcript1969	138.087	151.115	122.455	140.693	177.169	161.536	237.093	239.699	192.801	281.386	85.979	132.877
